pretty_formula,material_id,num_atoms,Li_voltage,Na_voltage,cif
RbLiIn(WO4)2,mp-504667,13,0.3157201815487314,1.94064890495987,"# generated using pymatgen
data_RbLiIn(WO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.09087448
_cell_length_b   6.09087559
_cell_length_c   7.68890498
_cell_angle_alpha   89.99999623
_cell_angle_beta   89.99996590
_cell_angle_gamma   119.99997253
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbLiIn(WO4)2
_chemical_formula_sum   'Rb1 Li1 In1 W2 O8'
_cell_volume   247.03280175
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  -0.00000020  0.00000051  0.50264952  1
  Li  Li1  1  0.66667096  0.33334157  0.24714937  1
  In  In2  1  -0.00000018  0.00000033  0.99036021  1
  W  W3  1  0.33333272  0.66666623  0.26514553  1
  W  W4  1  0.66666655  0.33333330  0.72115133  1
  O  O5  1  0.83233182  0.17709531  0.80534986  1
  O  O6  1  0.82290399  0.65523610  0.80535039  1
  O  O7  1  0.34476323  0.16766742  0.80534975  1
  O  O8  1  0.66430845  0.83569578  0.19001116  1
  O  O9  1  0.33333285  0.66666593  0.49652392  1
  O  O10  1  0.66666701  0.33333359  0.48260277  1
  O  O11  1  0.17138798  0.33569057  0.19001158  1
  O  O12  1  0.16429997  0.82860941  0.19001162  1
"
Li2V3CoO8,mp-755017,14,-2.28352125397907,0.2841760431930478,"# generated using pymatgen
data_Li2V3CoO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.40040619
_cell_length_b   6.40068838
_cell_length_c   6.52687208
_cell_angle_alpha   74.09963586
_cell_angle_beta   74.10831437
_cell_angle_gamma   36.48908118
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2V3CoO8
_chemical_formula_sum   'Li2 V3 Co1 O8'
_cell_volume   152.25084333
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.93942076  0.93936925  0.34598274  1
  Li  Li1  1  0.06169950  0.06162731  0.63363153  1
  V  V2  1  0.60605720  0.60835379  0.29903389  1
  V  V3  1  0.38983445  0.38885963  0.72238899  1
  V  V4  1  0.70928483  0.70955929  0.71341271  1
  Co  Co5  1  0.28791706  0.28884461  0.30084639  1
  O  O6  1  0.87969613  0.87901272  0.66992666  1
  O  O7  1  0.75697188  0.75749473  0.36121935  1
  O  O8  1  0.65443871  0.65439159  0.98936516  1
  O  O9  1  0.56054550  0.56006555  0.63953736  1
  O  O10  1  0.45101277  0.45125152  0.35341967  1
  O  O11  1  0.35820900  0.35534132  0.98999721  1
  O  O12  1  0.23369099  0.23397642  0.66355541  1
  O  O13  1  0.11122121  0.11185227  0.31768392  1
"
LiTa2(FeO4)2,mp-755628,13,-1.4481262158511425,1.1610703384087042,"# generated using pymatgen
data_LiTa2(FeO4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.85375308
_cell_length_b   5.12311250
_cell_length_c   5.81649802
_cell_angle_alpha   89.99999886
_cell_angle_beta   90.00000429
_cell_angle_gamma   90.84167079
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTa2(FeO4)2
_chemical_formula_sum   'Li1 Ta2 Fe2 O8'
_cell_volume   144.61931383
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00000010  0.75000000  0.37520823  1
  Ta  Ta1  1  -0.00000002  0.75000004  0.83529019  1
  Ta  Ta2  1  -0.00000004  0.24999997  0.16185698  1
  Fe  Fe3  1  0.49999987  0.75000003  0.34602077  1
  Fe  Fe4  1  0.49999994  0.24999993  0.65953679  1
  O  O5  1  0.25427170  0.89034707  0.61438135  1
  O  O6  1  0.20745181  0.42585775  0.89073826  1
  O  O7  1  0.25700419  0.42807362  0.36804986  1
  O  O8  1  0.22215796  0.92104139  0.12834969  1
  O  O9  1  0.79254795  0.07414225  0.89073818  1
  O  O10  1  0.74572808  0.60965295  0.61438128  1
  O  O11  1  0.77784194  0.57895863  0.12834965  1
  O  O12  1  0.74299572  0.07192635  0.36804980  1
"
LiV4(NiO6)2,mp-756506,19,-2.163466353332846,-0.12755442508012216,"# generated using pymatgen
data_LiV4(NiO6)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.92860222
_cell_length_b   6.75828676
_cell_length_c   5.74501297
_cell_angle_alpha   72.79884300
_cell_angle_beta   103.87166851
_cell_angle_gamma   98.19547531
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV4(NiO6)2
_chemical_formula_sum   'Li1 V4 Ni2 O12'
_cell_volume   248.74018754
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.21853323  0.29276824  0.16582542  1
  V  V1  1  0.21116128  0.62290367  0.74312692  1
  V  V2  1  0.40090120  0.83823497  0.20474890  1
  V  V3  1  0.61943134  0.18044331  0.76696967  1
  V  V4  1  0.79170824  0.37819140  0.24770021  1
  Ni  Ni5  1  0.08818231  0.08071410  0.76149792  1
  Ni  Ni6  1  0.92621950  0.91774912  0.26759729  1
  O  O7  1  0.04050740  0.81360081  0.64316131  1
  O  O8  1  0.09868952  0.37368812  0.78738818  1
  O  O9  1  0.18657814  0.99290770  0.14569008  1
  O  O10  1  0.36242137  0.66615526  0.53085457  1
  O  O11  1  0.39642047  0.04171544  0.80570088  1
  O  O12  1  0.33715391  0.60888083  0.05822520  1
  O  O13  1  0.66896059  0.37393313  0.93655135  1
  O  O14  1  0.64136550  0.93650335  0.28328661  1
  O  O15  1  0.60780548  0.30865127  0.44512625  1
  O  O16  1  0.81193651  0.02663993  0.86591342  1
  O  O17  1  0.88460998  0.61920158  0.23775144  1
  O  O18  1  0.98741394  0.21711786  0.35288541  1
"
Sr3Li(FeO3)2,mp-18924,12,0.9948183108211781,3.507340899626909,"# generated using pymatgen
data_Sr3Li(FeO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.01941169
_cell_length_b   4.01940811
_cell_length_c   10.56028387
_cell_angle_alpha   100.99441912
_cell_angle_beta   100.99417892
_cell_angle_gamma   89.87780493
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr3Li(FeO3)2
_chemical_formula_sum   'Sr3 Li1 Fe2 O6'
_cell_volume   164.29934607
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.66742345  0.66743066  0.33486165  1
  Sr  Sr1  1  0.33257023  0.33256506  0.66513584  1
  Sr  Sr2  1  0.50000153  0.49999816  0.00000147  1
  Li  Li3  1  0.75001146  0.24999955  0.50000383  1
  Fe  Fe4  1  0.89796532  0.89805302  0.79608618  1
  Fe  Fe5  1  0.10200597  0.10199538  0.20391197  1
  O  O6  1  0.79513255  0.79514197  0.59028307  1
  O  O7  1  0.20486075  0.20485677  0.40970809  1
  O  O8  1  0.91167972  0.41169180  0.82339233  1
  O  O9  1  0.41571178  0.91561487  0.83123394  1
  O  O10  1  0.08439296  0.58434020  0.16876892  1
  O  O11  1  0.58824338  0.08831154  0.17661068  1
"
Sr2LiZrCrO6,mp-1080742,11,-0.6326173733828524,2.793393603484402,"# generated using pymatgen
data_Sr2LiZrCrO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.90705895
_cell_length_b   5.74382592
_cell_length_c   5.68433938
_cell_angle_alpha   90.00055591
_cell_angle_beta   118.76010102
_cell_angle_gamma   119.08973135
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2LiZrCrO6
_chemical_formula_sum   'Sr2 Li1 Zr1 Cr1 O6'
_cell_volume   140.68899390
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.40455206  0.20227638  0.70227602  1
  Sr  Sr1  1  0.59544780  0.79772352  0.29772391  1
  Li  Li2  1  -0.00000011  0.49999994  -0.00000007  1
  Zr  Zr3  1  -0.00000001  0.50000003  0.49999998  1
  Cr  Cr4  1  0.00000000  0.00000002  0.00000002  1
  O  O5  1  -0.00012136  0.24814039  0.24137789  1
  O  O6  1  -0.00011996  0.75173892  0.75850148  1
  O  O7  1  0.49831671  0.24915879  0.24915836  1
  O  O8  1  0.50168339  0.75084126  0.75084169  1
  O  O9  1  0.00012063  0.75183349  0.24149870  1
  O  O10  1  0.00012086  0.24828725  0.75862201  1
"
LiNb4(SnO6)2,mp-3324,19,-0.49665584079015,2.745339862029253,"# generated using pymatgen
data_LiNb4(SnO6)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.98266964
_cell_length_b   5.67033263
_cell_length_c   9.33867140
_cell_angle_alpha   90.08669181
_cell_angle_beta   107.04586636
_cell_angle_gamma   89.59415346
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNb4(SnO6)2
_chemical_formula_sum   'Li1 Nb4 Sn2 O12'
_cell_volume   252.25200412
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00150289  0.99621373  0.50346351  1
  Nb  Nb1  1  0.41470481  0.14260341  0.34284208  1
  Nb  Nb2  1  0.07922392  0.37152573  0.67387587  1
  Nb  Nb3  1  0.58762668  0.85125333  0.66325535  1
  Nb  Nb4  1  0.92339244  0.62259414  0.33199206  1
  Sn  Sn5  1  0.77475224  0.24123209  0.99705503  1
  Sn  Sn6  1  0.22747486  0.75352819  0.00913860  1
  O  O7  1  0.72295819  0.15584049  0.56648647  1
  O  O8  1  0.15099397  0.33324463  0.43849184  1
  O  O9  1  0.27999600  0.83754480  0.43950605  1
  O  O10  1  0.85203389  0.66042886  0.56733311  1
  O  O11  1  0.59818083  0.41340153  0.28865382  1
  O  O12  1  0.30376934  0.07896280  0.70088230  1
  O  O13  1  0.97908324  0.58896007  0.14062162  1
  O  O14  1  0.84617028  0.90961868  0.85848229  1
  O  O15  1  0.02271169  0.40417723  0.86477582  1
  O  O16  1  0.15648579  0.08454966  0.14742436  1
  O  O17  1  0.69884769  0.91444625  0.30453580  1
  O  O18  1  0.40509128  0.58035036  0.71832804  1
"
LiAlSbO4,mp-676861,7,-0.0816461037753653,3.1354315196678098,"# generated using pymatgen
data_LiAlSbO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.10922618
_cell_length_b   4.80150999
_cell_length_c   5.02301009
_cell_angle_alpha   90.76867054
_cell_angle_beta   90.00000649
_cell_angle_gamma   90.00000638
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiAlSbO4
_chemical_formula_sum   'Li1 Al1 Sb1 O4'
_cell_volume   74.98167169
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.25752667  -0.00000008  0.50000017  1
  Al  Al1  1  0.52382625  0.50000027  0.50000032  1
  Sb  Sb2  1  0.96201822  -0.00000008  -0.00000061  1
  O  O3  1  0.00428018  0.69498943  0.66688648  1
  O  O4  1  0.48861819  0.21207061  0.78338524  1
  O  O5  1  0.48861815  0.78792933  0.21661492  1
  O  O6  1  0.00428029  0.30501055  0.33311341  1
"
Li(SbO2)4,mp-1419175,13,-4.593414243674128,-2.5602802271440357,"# generated using pymatgen
data_Li(SbO2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.30644121
_cell_length_b   6.74884460
_cell_length_c   6.33344928
_cell_angle_alpha   73.80493477
_cell_angle_beta   70.45755172
_cell_angle_gamma   72.82974952
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(SbO2)4
_chemical_formula_sum   'Li1 Sb4 O8'
_cell_volume   237.80108190
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.40653777  0.53030780  0.60992642  1
  Sb  Sb1  1  -0.00503287  0.50190659  0.49014812  1
  Sb  Sb2  1  0.38531110  0.10407940  0.41283831  1
  Sb  Sb3  1  0.62834738  0.53024476  -0.03996806  1
  Sb  Sb4  1  0.08242361  -0.13254076  0.07097878  1
  O  O5  1  0.33435787  0.68227416  0.86250436  1
  O  O6  1  0.25705460  0.31170972  0.62571043  1
  O  O7  1  0.62260964  0.23920519  0.16602500  1
  O  O8  1  0.23061845  0.69652716  0.32348381  1
  O  O9  1  0.11197167  0.27346875  0.30308008  1
  O  O10  1  0.88838003  0.67263594  0.73918543  1
  O  O11  1  0.71318821  0.39350128  0.68697217  1
  O  O12  1  0.84423236  0.69668032  0.24911515  1
"
LiV4(O2F)4,mp-756042,17,-3.233837861931188,-1.4351242864921847,"# generated using pymatgen
data_LiV4(O2F)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.24993652
_cell_length_b   5.21001166
_cell_length_c   9.14459249
_cell_angle_alpha   89.61436109
_cell_angle_beta   91.05698910
_cell_angle_gamma   93.34278425
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiV4(O2F)4
_chemical_formula_sum   'Li1 V4 O8 F4'
_cell_volume   249.65293208
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.91269274  0.43601899  0.80625901  1
  V  V1  1  0.08585942  0.64917255  0.12097698  1
  V  V2  1  0.42253915  0.34268068  0.61990070  1
  V  V3  1  0.59232266  0.84785893  0.87091242  1
  V  V4  1  0.88343978  0.16040113  0.36683907  1
  O  O5  1  0.05940128  0.89478539  0.23534049  1
  O  O6  1  0.86609269  0.65409173  0.97787157  1
  O  O7  1  0.65409175  0.32949725  0.48690009  1
  O  O8  1  0.42424657  0.07127714  0.72127539  1
  O  O9  1  0.59660279  0.57327565  0.73704183  1
  O  O10  1  0.35479422  0.82956845  -0.00734533  1
  O  O11  1  0.14652820  0.19533804  0.47443006  1
  O  O12  1  0.88878083  0.38444460  0.22800016  1
  F  F13  1  0.13646681  0.52920393  0.66346376  1
  F  F14  1  0.33929313  0.43036004  0.14161948  1
  F  F15  1  0.66377272  0.88238008  0.38262658  1
  F  F16  1  0.84807524  0.11464448  0.87388778  1
"
LiTe4MoW3(SeS)2,mp-1029233,13,0.6066475916744638,2.1706924354240424,"# generated using pymatgen
data_LiTe4MoW3(SeS)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.40111620
_cell_length_b   3.40099309
_cell_length_c   43.82321067
_cell_angle_alpha   90.21176487
_cell_angle_beta   89.79651381
_cell_angle_gamma   120.03536551
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTe4MoW3(SeS)2
_chemical_formula_sum   'Li1 Te4 Mo1 W3 Se2 S2'
_cell_volume   438.83712411
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.66841539  0.33151574  0.37066441  1
  Te  Te1  1  0.33203629  0.66820343  0.70014958  1
  Te  Te2  1  0.66841069  0.33165149  0.05202790  1
  Te  Te3  1  0.66462810  0.33504931  0.13588796  1
  Te  Te4  1  0.33459414  0.66536174  0.61516618  1
  Mo  Mo5  1  0.33310409  0.66674853  0.09385482  1
  W  W6  1  0.33293122  0.66696503  0.47206740  1
  W  W7  1  0.66413514  0.33599575  0.27705597  1
  W  W8  1  0.66669427  0.33345674  0.65776328  1
  Se  Se9  1  0.66896815  0.33062256  0.43344844  1
  Se  Se10  1  0.66431847  0.33593667  0.50925524  1
  S  S11  1  0.32978621  0.67034538  0.31165377  1
  S  S12  1  0.33268884  0.66743860  0.24260107  1
"
LiNiO2,mp-25210,16,-3.425918955719335,-0.9943962181404107,"# generated using pymatgen
data_LiNiO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.90038451
_cell_length_b   8.23725146
_cell_length_c   5.84835599
_cell_angle_alpha   89.34074996
_cell_angle_beta   90.00000892
_cell_angle_gamma   90.00004973
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiNiO2
_chemical_formula_sum   'Li4 Ni4 O8'
_cell_volume   139.71497353
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50001276  0.74999358  0.75000643  1
  Li  Li1  1  0.00001290  0.49999361  0.00000643  1
  Li  Li2  1  0.00001280  -0.00000638  0.50000639  1
  Li  Li3  1  0.50001287  0.24999356  0.25000640  1
  Ni  Ni4  1  0.49999846  0.75000104  0.24999914  1
  Ni  Ni5  1  -0.00000167  0.50000104  0.49999916  1
  Ni  Ni6  1  -0.00000155  0.00000091  -0.00000082  1
  Ni  Ni7  1  0.49999837  0.25000098  0.74999909  1
  O  O8  1  -0.00000593  0.74256801  0.48512502  1
  O  O9  1  0.49999430  0.49256797  0.73512504  1
  O  O10  1  0.49999422  0.99256798  0.23512495  1
  O  O11  1  -0.00000586  0.24256793  0.98512502  1
  O  O12  1  -0.00000543  0.75743746  0.01486936  1
  O  O13  1  0.49999456  0.50743749  0.26486942  1
  O  O14  1  0.49999467  0.00743735  0.76486952  1
  O  O15  1  -0.00000542  0.25743747  0.51486947  1
"
LiZn(SbO3)2,mp-1045304,20,-2.229503531372411,-0.15774405844955375,"# generated using pymatgen
data_LiZn(SbO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.81160184
_cell_length_b   5.51648927
_cell_length_c   5.35013824
_cell_angle_alpha   89.92216598
_cell_angle_beta   90.05109367
_cell_angle_gamma   91.98573708
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiZn(SbO3)2
_chemical_formula_sum   'Li2 Zn2 Sb4 O12'
_cell_volume   230.41271705
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.71778862  0.54154026  0.50070186  1
  Li  Li1  1  0.23320110  0.48456699  0.49168411  1
  Li  Li2  1  0.72740861  -0.00415717  0.00946322  1
  Zn  Zn3  1  0.22318127  0.97364855  1.00201341  1
  Sb  Sb4  1  0.48772053  -0.01980188  0.50608876  1
  Sb  Sb5  1  -0.00614111  0.02604732  0.50309655  1
  Sb  Sb6  1  0.49596776  0.47137796  -0.00551778  1
  Sb  Sb7  1  -0.00188495  0.52008928  -0.00096423  1
  O  O8  1  0.45764711  0.60148577  0.32816175  1
  O  O9  1  0.07811232  0.23329622  0.19688516  1
  O  O10  1  0.93490622  0.35864367  0.66637412  1
  O  O11  1  0.59159168  0.75721892  0.81379539  1
  O  O12  1  0.44118283  0.13462796  0.12627353  1
  O  O13  1  0.94849334  0.84513094  0.83639324  1
  O  O14  1  0.24944952  0.57854687  0.87418098  1
  O  O15  1  0.08975776  0.74360880  0.29219280  1
  O  O16  1  0.76199166  0.93101866  0.38356848  1
  O  O17  1  0.58169736  0.28764344  0.69788476  1
  O  O18  1  0.76183369  0.44200387  0.13694540  1
  O  O19  1  0.22609462  0.09346350  0.64077858  1
"
LiCo2(HO2)2,mp-727331,9,-0.9656997661946916,1.4377480065032895,"# generated using pymatgen
data_LiCo2(HO2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.14108540
_cell_length_b   3.08532332
_cell_length_c   9.58312492
_cell_angle_alpha   90.32894000
_cell_angle_beta   89.79583687
_cell_angle_gamma   120.63276265
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCo2(HO2)2
_chemical_formula_sum   'Li1 Co2 H2 O4'
_cell_volume   79.91095962
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.66996572  0.33022436  0.31407978  1
  Co  Co1  1  1.00562685  1.00572892  0.51997699  1
  Co  Co2  1  0.99819934  1.00455752  0.98041832  1
  H  H3  1  0.32686238  0.65214490  0.20740070  1
  H  H4  1  0.66992831  0.33882132  0.72684931  1
  O  O5  1  0.33536187  0.65956089  0.38566893  1
  O  O6  1  0.66974301  0.33607817  0.62016145  1
  O  O7  1  0.67041147  0.34475218  0.89253446  1
  O  O8  1  0.32056763  0.66146553  0.10290984  1
"
LiMnVO4,mp-25321,14,-3.0891443904398583,-0.8622880289748256,"# generated using pymatgen
data_LiMnVO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29771242
_cell_length_b   6.41839205
_cell_length_c   5.29771186
_cell_angle_alpha   90.00000116
_cell_angle_beta   112.81639067
_cell_angle_gamma   89.99999773
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMnVO4
_chemical_formula_sum   'Li2 Mn2 V2 O8'
_cell_volume   166.04169689
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.33740138  0.75000022  0.66259804  1
  Li  Li1  1  0.66259801  0.25000048  0.33740162  1
  Mn  Mn2  1  0.00025583  0.50000007  0.00025601  1
  Mn  Mn3  1  -0.00025617  0.00000034  -0.00025585  1
  V  V4  1  0.64413458  0.75000022  0.35586493  1
  V  V5  1  0.35586474  0.25000031  0.64413469  1
  O  O6  1  0.24233256  0.24997990  0.28065812  1
  O  O7  1  0.75766693  0.74997965  0.71934141  1
  O  O8  1  0.28065803  0.75002081  0.24233268  1
  O  O9  1  0.71934123  0.25002107  0.75766689  1
  O  O10  1  0.75552921  0.52910435  0.24459749  1
  O  O11  1  0.24447029  0.02910450  0.75540227  1
  O  O12  1  0.24459732  0.47089607  0.75552926  1
  O  O13  1  0.75540205  0.97089600  0.24447045  1
"
Li4SiSn,mp-1009813,6,0.40481647440208235,2.628933890680975,"# generated using pymatgen
data_Li4SiSn
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22543360
_cell_length_b   5.22543370
_cell_length_c   5.22543366
_cell_angle_alpha   60.00000229
_cell_angle_beta   60.00000333
_cell_angle_gamma   60.00000357
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4SiSn
_chemical_formula_sum   'Li4 Si1 Sn1'
_cell_volume   100.89091160
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.12456472  0.12456474  0.62630489  1
  Li  Li1  1  0.12456475  0.62630488  0.12456472  1
  Li  Li2  1  0.62630488  0.12456473  0.12456473  1
  Li  Li3  1  0.12456479  0.12456478  0.12456480  1
  Si  Si4  1  0.75000009  0.75000011  0.75000009  1
  Sn  Sn5  1  0.49999977  0.49999976  0.49999978  1
"
LiMn4CuO8,mp-756265,14,-3.0668497871516776,-0.3911404693916314,"# generated using pymatgen
data_LiMn4CuO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.18533238
_cell_length_b   5.85783980
_cell_length_c   6.08552448
_cell_angle_alpha   86.58911362
_cell_angle_beta   59.48080737
_cell_angle_gamma   58.45387612
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn4CuO8
_chemical_formula_sum   'Li1 Mn4 Cu1 O8'
_cell_volume   155.36120854
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.50078722  0.00077705  0.49939501  1
  Mn  Mn1  1  -0.00010866  0.50019438  0.50022887  1
  Mn  Mn2  1  -0.00059406  0.00038922  0.00009297  1
  Mn  Mn3  1  0.49994072  -0.00033136  -0.00023044  1
  Mn  Mn4  1  -0.00010418  0.49999088  0.00022777  1
  Cu  Cu5  1  0.50035991  0.49915045  0.00015370  1
  O  O6  1  0.44438873  0.28372275  0.81303457  1
  O  O7  1  0.04611805  0.26247486  0.75157702  1
  O  O8  1  0.52684842  0.75853224  0.76925335  1
  O  O9  1  0.94654524  0.77414311  0.80034249  1
  O  O10  1  0.05228542  0.22684648  0.19995950  1
  O  O11  1  0.47278327  0.24129331  0.23122351  1
  O  O12  1  0.95490303  0.73695357  0.24798815  1
  O  O13  1  0.55584680  0.71586313  0.18675365  1
"
