pretty_formula,material_id,num_atoms,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,cif
Li4SbTe2WO12,mp-754339,20.0,-5.975800946335701,-5.840700788785002,-5.675070156969155,0.1319332293310395,0.180304212105642,"# generated using pymatgen
data_Li4SbTe2WO12
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.26101018
_cell_length_b   5.68416250
_cell_length_c   7.72104787
_cell_angle_alpha   95.78622255
_cell_angle_beta   90.22499069
_cell_angle_gamma   89.96624235
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4SbTe2WO12
_chemical_formula_sum   'Li4 Sb1 Te2 W1 O12'
_cell_volume   229.71540520
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00596307  0.57603692  0.70547499  1
  Li  Li1  1  0.49526265  0.09757402  0.20828263  1
  Li  Li2  1  0.01236847  0.56251503  0.22020779  1
  Li  Li3  1  0.49128487  0.06947343  0.71149961  1
  Sb  Sb4  1  0.50162185  0.50639227  0.49643530  1
  Te  Te5  1  0.00269869  0.00416944  0.48888156  1
  Te  Te6  1  0.49574707  0.53430439  0.99292999  1
  W  W7  1  0.99821218  0.00859631  0.99658558  1
  O  O8  1  0.29774070  0.80061729  0.57897042  1
  O  O9  1  0.13404568  0.96300363  0.24823823  1
  O  O10  1  0.30815788  0.12561440  0.93893718  1
  O  O11  1  0.20435940  0.30273646  0.57928255  1
  O  O12  1  0.84763600  0.28408975  0.08961813  1
  O  O13  1  0.36782758  0.46902493  0.25668794  1
  O  O14  1  0.63789802  0.50464331  0.73929117  1
  O  O15  1  0.15552342  0.66903153  0.95050362  1
  O  O16  1  0.82517352  0.67637917  0.43888043  1
  O  O17  1  0.68579509  0.82111288  0.07563356  1
  O  O18  1  0.85716420  0.98936653  0.77014740  1
  O  O19  1  0.67552065  0.17771531  0.44231390  1
"
Li2CoCuO4,mp-754020,16.0,-5.28717592549934,-5.3213067164668,-5.128142174214431,0.6170222532390186,0.6214163380189487,"# generated using pymatgen
data_Li2CoCuO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.78661394
_cell_length_b   5.78661391
_cell_length_c   5.78661391
_cell_angle_alpha   120.73127119
_cell_angle_beta   119.66963472
_cell_angle_gamma   89.65562828
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2CoCuO4
_chemical_formula_sum   'Li4 Co2 Cu2 O8'
_cell_volume   136.57941079
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.00000292  0.00000000  0.50000293  1
  Li  Li1  1  -0.00000000  0.49998922  0.49998921  1
  Li  Li2  1  -0.00000292  0.50000000  -0.00000292  1
  Li  Li3  1  0.50000000  0.50001079  0.00001079  1
  Co  Co4  1  0.49998202  -0.00000000  -0.00001798  1
  Co  Co5  1  0.50001797  0.50000000  0.50001797  1
  Cu  Cu6  1  0.50000000  -0.00003314  0.49996686  1
  Cu  Cu7  1  -0.00000000  0.00003315  0.00003315  1
  O  O8  1  0.26950086  0.24604979  0.02337562  1
  O  O9  1  0.26430034  0.25550620  0.49113628  1
  O  O10  1  0.72267409  0.24612433  0.47662445  1
  O  O11  1  0.26437074  0.77316401  0.00886366  1
  O  O12  1  0.73569971  0.22683599  0.99120679  1
  O  O13  1  0.27732593  0.75395056  0.52345043  1
  O  O14  1  0.73562922  0.74449379  0.50879327  1
  O  O15  1  0.73049912  0.75387532  0.97654951  1
"
LiTa2CuO6,mp-2220557,10.0,-8.609898064147888,-8.262011508895853,-8.150919762558004,0.1878325116275379,0.1870174633784841,"# generated using pymatgen
data_LiTa2CuO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.57849746
_cell_length_b   5.57850215
_cell_length_c   5.57849985
_cell_angle_alpha   55.82980540
_cell_angle_beta   55.82984781
_cell_angle_gamma   55.82982699
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiTa2CuO6
_chemical_formula_sum   'Li1 Ta2 Cu1 O6'
_cell_volume   110.88602201
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.20873003  0.20873006  0.20873002  1
  Ta  Ta1  1  0.49583265  0.49583187  0.49583277  1
  Ta  Ta2  1  0.99040219  0.99040128  0.99040139  1
  Cu  Cu3  1  0.74699338  0.74699395  0.74699350  1
  O  O4  1  0.13609399  0.36348225  0.76387228  1
  O  O5  1  0.36348211  0.76387260  0.13609442  1
  O  O6  1  0.76387241  0.13609441  0.36348202  1
  O  O7  1  0.62550722  0.25356455  0.87551979  1
  O  O8  1  0.25356435  0.87551946  0.62550720  1
  O  O9  1  0.87551966  0.62550754  0.25356463  1
"
LiMg(MnS2)4,mp-2219176,14.0,-6.092815246498935,-5.918154356532753,-5.813744056272512,-1.2956372130276137,0.5378442036433764,"# generated using pymatgen
data_LiMg(MnS2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.01880899
_cell_length_b   7.03678647
_cell_length_c   7.03671481
_cell_angle_alpha   59.83846821
_cell_angle_beta   60.08104715
_cell_angle_gamma   60.08018898
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMg(MnS2)4
_chemical_formula_sum   'Li1 Mg1 Mn4 S8'
_cell_volume   245.74608918
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.90192259  0.86580161  0.86577257  1
  Mn  Mn1  1  0.04122891  0.48619938  0.48618424  1
  Mn  Mn2  1  0.52566071  0.48684630  0.99970591  1
  Mn  Mn3  1  0.52540934  0.48700321  0.48703988  1
  Mn  Mn4  1  0.52567690  0.99969321  0.48683063  1
  Li  Li5  1  0.15317784  0.11559338  0.11556814  1
  S  S6  1  0.29257602  0.25416879  0.25417440  1
  S  S7  1  0.29439605  0.25232775  0.69854286  1
  S  S8  1  0.29442420  0.69855275  0.25238347  1
  S  S9  1  0.73646629  0.25467057  0.25466118  1
  S  S10  1  0.32436579  0.72420511  0.72423415  1
  S  S11  1  0.76345410  0.72548857  0.28687697  1
  S  S12  1  0.76343494  0.28688793  0.72552496  1
  S  S13  1  0.76521331  0.72367246  0.72361164  1
"
LiMgSbPt,mp-10184,4.0,-4.619418535861487,-4.006935186121666,-3.626698318436453,-2.773714863097797,0.5970474707408497,"# generated using pymatgen
data_LiMgSbPt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.62272628
_cell_length_b   4.62271116
_cell_length_c   4.62269603
_cell_angle_alpha   59.99989171
_cell_angle_beta   59.99999996
_cell_angle_gamma   60.00010816
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMgSbPt
_chemical_formula_sum   'Li1 Mg1 Sb1 Pt1'
_cell_volume   69.85142582
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.24999267  0.25000000  0.25000733  1
  Mg  Mg1  1  0.50000000  0.50000000  0.50000000  1
  Sb  Sb2  1  -0.00000000  0.00000000  -0.00000000  1
  Pt  Pt3  1  0.75000733  0.75000000  0.74999267  1
"
LiCe2Nb2O8,mp-557564,13.0,-8.986650721846695,-8.419376502011065,-8.284408229282544,-3.331114136016505,0.8306875454707692,"# generated using pymatgen
data_LiCe2Nb2O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22706337
_cell_length_b   5.67958567
_cell_length_c   6.82444359
_cell_angle_alpha   111.22903887
_cell_angle_beta   108.86433402
_cell_angle_gamma   98.22186413
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCe2Nb2O8
_chemical_formula_sum   'Li1 Ce2 Nb2 O8'
_cell_volume   170.76373687
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.87268482  0.12266144  0.74476075  1
  Ce  Ce1  1  0.11213369  0.86233430  0.22434728  1
  Li  Li2  1  0.12573761  0.37653831  0.25301674  1
  Nb  Nb3  1  0.35368700  0.60403012  0.70735877  1
  Nb  Nb4  1  0.66149376  0.41206054  0.32375032  1
  O  O5  1  0.28959508  0.16056399  0.09556865  1
  O  O6  1  0.80518362  0.43583468  0.09577637  1
  O  O7  1  0.71203711  0.86007709  0.91673001  1
  O  O8  1  0.20469870  0.55753017  0.91683709  1
  O  O9  1  0.46764885  0.69056764  0.42833686  1
  O  O10  1  0.96006169  0.23786487  0.42797779  1
  O  O11  1  0.52021736  0.30939940  0.57271954  1
  O  O12  1  0.05231975  0.76339247  0.57281890  1
"
LiSbS2NCl6,mp-555056,11.0,-3.5282845102251565,-3.6201310056210336,-3.5550804348660674,-0.4046040404201916,-0.2083437216953686,"# generated using pymatgen
data_LiSbS2NCl6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.50357038
_cell_length_b   7.41729762
_cell_length_c   7.41961880
_cell_angle_alpha   66.50802164
_cell_angle_beta   59.62380360
_cell_angle_gamma   59.65408881
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiSbS2NCl6
_chemical_formula_sum   'Li1 Sb1 S2 N1 Cl6'
_cell_volume   301.71325869
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.81829185  0.68193162  0.68192543  1
  Sb  Sb1  1  0.98907715  0.01123751  0.01125550  1
  S  S2  1  0.49516393  0.68904366  0.32076667  1
  S  S3  1  0.49497358  0.32077946  0.68904706  1
  N  N4  1  0.49697887  0.50307868  0.50307505  1
  Cl  Cl5  1  0.93747935  0.81786619  0.81710460  1
  Cl  Cl6  1  1.00659774  0.68145053  0.30470265  1
  Cl  Cl7  1  0.57995434  0.18016881  0.17967372  1
  Cl  Cl8  1  1.00774417  0.30470657  0.68144782  1
  Cl  Cl9  1  0.06043139  0.17984425  0.18034269  1
  Cl  Cl10  1  0.42812363  0.81739275  0.81815880  1
"
Li(VS2)2,mp-1405126,14.0,-6.523846680431828,-6.146942974852871,-5.98720410858096,-1.0576792586208752,0.1942720639033792,"# generated using pymatgen
data_Li(VS2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.01535554
_cell_length_b   6.90374268
_cell_length_c   6.90679783
_cell_angle_alpha   120.10493978
_cell_angle_beta   119.94128625
_cell_angle_gamma   89.42239819
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(VS2)2
_chemical_formula_sum   'Li2 V4 S8'
_cell_volume   237.53728566
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.47209546  -0.02633914  0.49755702  1
  Li  Li1  1  0.00268165  0.04129434  -0.03679911  1
  V  V2  1  0.51658959  -0.01465875  -0.00292005  1
  V  V3  1  0.48440601  0.51609847  -0.03116249  1
  V  V4  1  0.51972877  0.51834990  0.53184721  1
  V  V5  1  -0.02821036  0.47021651  0.50284769  1
  S  S6  1  0.24930437  0.73025159  0.51875517  1
  S  S7  1  0.24786375  0.75442835  0.98970366  1
  S  S8  1  0.76444383  0.75238917  1.01260420  1
  S  S9  1  0.73890223  0.72639982  0.47702303  1
  S  S10  1  0.30358898  0.27234111  0.03109524  1
  S  S11  1  0.73850367  0.26207463  0.01280178  1
  S  S12  1  0.24867402  0.25916343  0.49471031  1
  S  S13  1  0.74142806  0.23799063  0.50193639  1
"
BaLiYTiCuO5,mp-1389826,10.0,-7.580132269712641,-6.872304489186115,-6.832339108509888,-4.441345535552624,-0.5242461932377269,"# generated using pymatgen
data_BaLiYTiCuO5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.91666475
_cell_length_b   3.91670805
_cell_length_c   9.00180002
_cell_angle_alpha   90.04455397
_cell_angle_beta   90.04642498
_cell_angle_gamma   89.99897260
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaLiYTiCuO5
_chemical_formula_sum   'Ba1 Li1 Y1 Ti1 Cu1 O5'
_cell_volume   138.09141702
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.99976977  0.99981096  0.05467941  1
  Y  Y1  1  0.00092991  0.00089493  0.42966109  1
  Li  Li2  1  0.99950053  0.99948294  0.70950254  1
  Ti  Ti3  1  0.49980107  0.49976858  0.70786534  1
  Cu  Cu4  1  0.50032748  0.50033203  0.28947284  1
  O  O5  1  0.99970267  0.49938076  0.63133920  1
  O  O6  1  0.49937894  0.99969510  0.63132128  1
  O  O7  1  0.00030130  0.50032586  0.28645780  1
  O  O8  1  0.50036399  0.00031226  0.28640838  1
  O  O9  1  0.49991934  0.49999158  0.91120813  1
"
LiSi2(AgO)8,mp-556164,19.0,-4.998192794637475,-4.915613158770536,-4.821167709840922,-1.5140202868343762,0.8705635296626637,"# generated using pymatgen
data_LiSi2(AgO)8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.91455409
_cell_length_b   7.61938024
_cell_length_c   7.61900519
_cell_angle_alpha   90.00382028
_cell_angle_beta   89.99999978
_cell_angle_gamma   90.00000048
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiSi2(AgO)8
_chemical_formula_sum   'Li1 Si2 Ag8 O8'
_cell_volume   285.30017340
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.75025111  0.74999999  0.75000000  1
  Si  Si1  1  0.75018463  0.25000001  0.25000000  1
  Si  Si2  1  0.25025049  0.74999995  0.75000004  1
  Ag  Ag3  1  0.23607193  0.14164637  0.56928799  1
  Ag  Ag4  1  0.82196651  0.63100510  0.10069078  1
  Ag  Ag5  1  0.82196651  0.86899489  0.39930921  1
  Ag  Ag6  1  0.67703347  0.39883932  0.63068905  1
  Ag  Ag7  1  0.67703350  0.10116068  0.86931095  1
  Ag  Ag8  1  0.26380420  0.56885049  0.35855969  1
  Ag  Ag9  1  0.23607200  0.35835360  0.93071201  1
  Ag  Ag10  1  0.26380424  0.93114953  0.14144033  1
  O  O11  1  0.45760093  0.58693203  0.80161809  1
  O  O12  1  0.94237258  0.30339915  0.42165187  1
  O  O13  1  0.04287301  0.80172675  0.91306336  1
  O  O14  1  0.55793419  0.42159514  0.19646815  1
  O  O15  1  0.94237256  0.19660086  0.07834812  1
  O  O16  1  0.45760097  0.91306801  0.69838189  1
  O  O17  1  0.04287296  0.69827324  0.58693661  1
  O  O18  1  0.55793418  0.07840487  0.30353185  1
"
Sr4LiNi2(ClO3)2,mp-1104703,15.0,-5.239771001392056,-5.115609912407674,-5.027949002749906,-1.5658453333736828,0.3910136448665211,"# generated using pymatgen
data_Sr4LiNi2(ClO3)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.93086581
_cell_length_b   3.93363650
_cell_length_c   14.98041981
_cell_angle_alpha   89.99990855
_cell_angle_beta   89.99999810
_cell_angle_gamma   89.99526659
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr4LiNi2(ClO3)2
_chemical_formula_sum   'Sr4 Li1 Ni2 Cl2 O6'
_cell_volume   231.63619728
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.24999993  0.24999835  0.88765083  1
  Sr  Sr1  1  0.75000011  0.75000288  0.11292369  1
  Sr  Sr2  1  0.24999997  0.25000035  0.66172641  1
  Sr  Sr3  1  0.74999999  0.75000006  0.33817435  1
  Li  Li4  1  0.25000020  0.74999582  0.00020696  1
  Ni  Ni5  1  0.74999998  0.74999984  0.79500151  1
  Ni  Ni6  1  0.24999958  0.25000108  0.20471170  1
  Cl  Cl7  1  0.75000000  0.75000071  0.58306268  1
  Cl  Cl8  1  0.24999999  0.24999973  0.41682271  1
  O  O9  1  0.24999986  0.74999977  0.77605425  1
  O  O10  1  0.75000002  0.24999948  0.77328414  1
  O  O11  1  0.75000043  0.25000084  0.22691180  1
  O  O12  1  0.25000000  0.75000073  0.22388891  1
  O  O13  1  0.74999992  0.74999957  0.93545460  1
  O  O14  1  0.24999997  0.25000075  0.06412544  1
"
LiFe6(OF)6,mp-752991,19.0,-5.910393043468426,-5.84619742313061,-5.748303613356334,-0.2525237429500846,0.9360823857112476,"# generated using pymatgen
data_LiFe6(OF)6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.98454919
_cell_length_b   14.44540653
_cell_length_c   3.03295346
_cell_angle_alpha   89.99636549
_cell_angle_beta   90.00159819
_cell_angle_gamma   95.67389240
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe6(OF)6
_chemical_formula_sum   'Li1 Fe6 O6 F6'
_cell_volume   217.31436777
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.51164026  0.33299389  0.98515927  1
  Fe  Fe1  1  0.06248247  0.99780558  0.98790426  1
  Fe  Fe2  1  0.01274611  0.33392705  -0.00957793  1
  Fe  Fe3  1  0.96920592  0.66924392  0.98656579  1
  Fe  Fe4  1  0.54843764  0.15712858  0.48728039  1
  Fe  Fe5  1  0.47990513  0.50933293  0.48739419  1
  Fe  Fe6  1  0.42582538  0.83441408  0.48825425  1
  O  O7  1  0.17782336  0.92850100  0.48785015  1
  O  O8  1  0.28488980  0.76178956  0.98808228  1
  O  O9  1  0.34224917  0.09653123  0.98751102  1
  O  O10  1  0.29943849  0.43968196  0.98867774  1
  O  O11  1  0.67517337  0.57613622  0.98782772  1
  O  O12  1  0.72764174  0.22897492  0.98845838  1
  F  F13  1  0.27630288  0.27242128  0.48986785  1
  F  F14  1  0.15705892  0.60338903  0.48702234  1
  F  F15  1  0.67056787  0.89661276  0.98826601  1
  F  F16  1  0.75152555  0.39896679  0.48987584  1
  F  F17  1  0.80279273  0.73762627  0.48745923  1
  F  F18  1  0.83818721  0.05785406  0.48695430  1
"
Li4VO3F2,mp-850210,20.0,-5.8598151149620605,-5.7266243450918655,-5.5979011633597295,-0.4152925837398937,0.3633318173213551,"# generated using pymatgen
data_Li4VO3F2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.41838327
_cell_length_b   5.41838326
_cell_length_c   7.94612785
_cell_angle_alpha   81.42234322
_cell_angle_beta   81.42234335
_cell_angle_gamma   66.28373710
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li4VO3F2
_chemical_formula_sum   'Li8 V2 O6 F4'
_cell_volume   210.17191872
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.62739352  0.97255697  0.63485939  1
  Li  Li1  1  0.97247872  0.62759085  0.13488102  1
  Li  Li2  1  0.74193761  0.43110454  0.55716144  1
  Li  Li3  1  0.43117199  0.74146087  0.05707085  1
  Li  Li4  1  0.56889548  0.25806233  0.94283855  1
  Li  Li5  1  0.25853913  0.56882807  0.44292915  1
  Li  Li6  1  0.02744298  0.37260650  0.86514063  1
  Li  Li7  1  0.37240919  0.02752128  0.36511896  1
  V  V8  1  0.15784342  0.84215660  0.75000003  1
  V  V9  1  0.84184864  0.15815121  0.25000002  1
  O  O10  1  0.42025298  0.76640716  0.56994179  1
  O  O11  1  0.76682361  0.42014429  0.06973908  1
  O  O12  1  0.85972291  0.14027714  0.74999997  1
  O  O13  1  0.14007707  0.85992298  0.24999999  1
  O  O14  1  0.23359283  0.57974702  0.93005819  1
  O  O15  1  0.57985577  0.23317643  0.43026094  1
  F  F16  1  0.97135006  0.63991452  0.64988243  1
  F  F17  1  0.64007604  0.97179739  0.14926732  1
  F  F18  1  0.36008546  0.02864988  0.85011758  1
  F  F19  1  0.02820261  0.35992393  0.35073267  1
"
LiMg3Bi2(PO6)2,mp-1372043,20.0,-6.371351363960324,-6.35397019269073,-6.299790028826616,1.080527938568456,0.159703277282307,"# generated using pymatgen
data_LiMg3Bi2(PO6)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.29634179
_cell_length_b   7.31875415
_cell_length_c   7.21531590
_cell_angle_alpha   113.87127344
_cell_angle_beta   89.99890825
_cell_angle_gamma   90.00887271
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMg3Bi2(PO6)2
_chemical_formula_sum   'Li1 Mg3 Bi2 P2 O12'
_cell_volume   255.75950336
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.24977791  0.90917513  0.71330363  1
  Li  Li1  1  0.24985989  0.30217093  0.09596323  1
  Mg  Mg2  1  0.74993688  0.09142127  0.28524814  1
  Mg  Mg3  1  0.74983990  0.70345065  0.89848638  1
  Bi  Bi4  1  0.74945784  0.58974241  0.39714405  1
  Bi  Bi5  1  0.24949295  0.40668032  0.60041644  1
  P  P6  1  0.25028569  0.80553500  0.20561957  1
  P  P7  1  0.75010958  0.19300550  0.79497585  1
  O  O8  1  -0.00371979  0.32443305  0.33479096  1
  O  O9  1  0.50922515  0.12457737  0.87235274  1
  O  O10  1  0.25068888  0.91585059  0.43825621  1
  O  O11  1  0.75072871  0.09649757  0.56121450  1
  O  O12  1  0.50373834  0.32411018  0.33508537  1
  O  O13  1  0.25096694  0.57805920  0.13676035  1
  O  O14  1  0.00041918  0.67558335  0.66956195  1
  O  O15  1  0.49890094  0.67544258  0.66972384  1
  O  O16  1  0.00619889  0.86828922  0.12184303  1
  O  O17  1  0.75107310  0.42349851  0.87478155  1
  O  O18  1  0.98951093  0.12371140  0.87330115  1
  O  O19  1  0.49350810  0.86876569  0.12117096  1
"
Li5Ti3O8,mp-755266,16.0,-7.378851054460594,-7.158650779494253,-7.0666394237317975,-1.087553345000866,0.5482816921992848,"# generated using pymatgen
data_Li5Ti3O8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.92290827
_cell_length_b   5.92303700
_cell_length_c   5.92297236
_cell_angle_alpha   59.52464164
_cell_angle_beta   59.52492732
_cell_angle_gamma   59.52478783
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li5Ti3O8
_chemical_formula_sum   'Li5 Ti3 O8'
_cell_volume   145.34015644
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  -0.00000879  0.49991974  0.50004875  1
  Li  Li1  1  0.49996708  0.50002345  0.49999599  1
  Li  Li2  1  0.50009996  -0.00000166  0.49995001  1
  Li  Li3  1  0.49986707  0.50013273  -0.00000380  1
  Li  Li4  1  0.00003327  -0.00003387  0.00000583  1
  Ti  Ti5  1  -0.00050978  0.00048155  0.50001119  1
  Ti  Ti6  1  0.00052651  0.49991262  -0.00056920  1
  Ti  Ti7  1  0.50008491  -0.00054643  0.00057754  1
  O  O8  1  0.75478816  0.75481894  0.75479680  1
  O  O9  1  0.22581285  0.75021723  0.75026519  1
  O  O10  1  0.75022393  0.75027604  0.22582742  1
  O  O11  1  0.24977608  0.77420713  0.24973149  1
  O  O12  1  0.24971202  0.24979250  0.77416546  1
  O  O13  1  0.75028431  0.22585726  0.75022982  1
  O  O14  1  0.77414059  0.24973281  0.24976833  1
  O  O15  1  0.24520183  0.24520999  0.24519917  1
"
