pretty_formula,filename,num_atoms,host_energy,Li_energy,Na_energy,host_energy_per_atom,Li_energy_per_atom,Na_energy_per_atom,Li_voltage,Na_voltage,host_structure,Li_structure,Na_structure
LiMn3Co3(O5F)2,gen_1006,19,-111.71084525864853,-117.07231791004658,-116.5656942699103,-6.206158069924919,-6.16170094263403,-6.135036540521594,0.4182726513980457,0.835549011261763,"# generated using pymatgen
data_Mn3Co3(O5F)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.06892777
_cell_length_b   5.01333367
_cell_length_c   9.99367663
_cell_angle_alpha   95.00285842
_cell_angle_beta   95.19566629
_cell_angle_gamma   119.55363598
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn3Co3(O5F)2
_chemical_formula_sum   'Mn3 Co3 O10 F2'
_cell_volume   217.44813215
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn1  1  0.19135050  0.96213979  0.66798042  1.0
  Mn  Mn2  1  0.85058392  0.30310845  0.66824326  1.0
  Mn  Mn3  1  0.00512838  0.11810754  0.17609012  1.0
  Co  Co1  1  0.34345362  0.79590327  0.17532655  1.0
  Co  Co2  1  0.68948464  0.45875223  0.18001552  1.0
  Co  Co3  1  0.50175450  0.61365466  0.66314649  1.0
  O  O1  1  0.81584534  0.59583314  0.57470651  1.0
  O  O2  1  0.70619434  0.82047947  0.26614317  1.0
  O  O3  1  0.08227440  0.50227403  0.27317288  1.0
  O  O4  1  0.37871397  0.15497978  0.26789817  1.0
  O  O5  1  0.11366617  0.22714207  0.56776493  1.0
  O  O6  1  0.64193035  0.09386598  0.08229605  1.0
  O  O7  1  0.54553627  0.32851768  0.76417232  1.0
  O  O8  1  0.98473705  0.75545798  0.08121373  1.0
  O  O9  1  0.48271944  0.92680001  0.57495882  1.0
  O  O10  1  0.21685239  0.65728018  0.76451698  1.0
  F  F1  1  0.91398279  0.02363978  0.78405474  1.0
  F  F2  1  0.28181430  0.41704349  0.06143086  1.0
","# generated using pymatgen
data_LiMn3Co3(O5F)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.04358866
_cell_length_b   5.04788507
_cell_length_c   9.91847005
_cell_angle_alpha   95.21312051
_cell_angle_beta   95.52411822
_cell_angle_gamma   119.68490471
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiMn3Co3(O5F)2
_chemical_formula_sum   'Li1 Mn3 Co3 O10 F2'
_cell_volume   215.53954435
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.56180640  0.68744653  0.93503755  1.0
  Mn  Mn1  1  0.19735963  0.96847970  0.66552181  1.0
  Mn  Mn2  1  0.85686795  0.30988114  0.66581689  1.0
  Mn  Mn3  1  0.00068193  0.11370071  0.18171764  1.0
  Co  Co1  1  0.34250589  0.79792661  0.18569714  1.0
  Co  Co2  1  0.68407139  0.45452831  0.18407879  1.0
  Co  Co3  1  0.50594742  0.61773921  0.65135310  1.0
  O  O1  1  0.82598554  0.60233926  0.56926165  1.0
  O  O2  1  0.70589906  0.81496547  0.27420030  1.0
  O  O3  1  0.06485573  0.49277240  0.27537850  1.0
  O  O4  1  0.38138416  0.18121679  0.27590316  1.0
  O  O5  1  0.11364812  0.22635791  0.56394210  1.0
  O  O6  1  0.63291065  0.07270277  0.07933880  1.0
  O  O7  1  0.55405635  0.34762260  0.76357936  1.0
  O  O8  1  0.95751615  0.74462831  0.07993475  1.0
  O  O9  1  0.48957579  0.93855992  0.56938381  1.0
  O  O10  1  0.23678153  0.66569796  0.76370176  1.0
  F  F1  1  0.91060659  0.02159409  0.78524590  1.0
  F  F2  1  0.28834716  0.40036749  0.05059557  1.0
","# generated using pymatgen
data_NaMn3Co3(O5F)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.04077960
_cell_length_b   5.00273075
_cell_length_c   10.64115622
_cell_angle_alpha   94.98733908
_cell_angle_beta   95.23366271
_cell_angle_gamma   119.47492829
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaMn3Co3(O5F)2
_chemical_formula_sum   'Na1 Mn3 Co3 O10 F2'
_cell_volume   229.93458966
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.58644980  0.70220010  0.93007210  1.0
  Mn  Mn1  1  0.19706626  0.96930104  0.65138872  1.0
  Mn  Mn2  1  0.85582419  0.31044364  0.65180591  1.0
  Mn  Mn3  1  -0.00284784  0.11024387  0.19660049  1.0
  Co  Co1  1  0.33680548  0.79027496  0.19097427  1.0
  Co  Co2  1  0.68516612  0.45135195  0.19835906  1.0
  Co  Co3  1  0.50581318  0.61975001  0.64159865  1.0
  O  O1  1  0.82495053  0.60543179  0.56255100  1.0
  O  O2  1  0.69703428  0.81043579  0.28010321  1.0
  O  O3  1  0.06520527  0.49024476  0.28398601  1.0
  O  O4  1  0.37439644  0.15087883  0.27966446  1.0
  O  O5  1  0.11663316  0.23204896  0.55726176  1.0
  O  O6  1  0.63809401  0.08338933  0.09928424  1.0
  O  O7  1  0.55281640  0.34273926  0.74458565  1.0
  O  O8  1  0.96378675  0.74583271  0.09977600  1.0
  O  O9  1  0.49067730  0.93935270  0.56244288  1.0
  O  O10  1  0.22939856  0.66565871  0.74442096  1.0
  F  F1  1  0.91416907  0.02644976  0.76712999  1.0
  F  F2  1  0.27936851  0.41249901  0.07768310  1.0
"
CrO,gen_1007,,,,,,,,,,,,
CrCu(NiO2)2,gen_1008,,,,,,,,,,,,
LiAlCr2O4,gen_1009,8,-51.55525855210358,-56.22862752765935,-54.83296007953965,-7.365036936014797,-7.028578440957419,-6.854120009942457,-0.26983102444423235,-0.7415984725639277,"# generated using pymatgen
data_AlCr2O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49307242
_cell_length_b   4.80409314
_cell_length_c   4.45037011
_cell_angle_alpha   89.91381430
_cell_angle_beta   87.56842323
_cell_angle_gamma   90.00508163
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlCr2O4
_chemical_formula_sum   'Al1 Cr2 O4'
_cell_volume   95.97525086
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al1  1  0.46005437  0.13775007  0.75417733  1.0
  Cr  Cr1  1  0.45818983  0.63894887  0.25413624  1.0
  Cr  Cr2  1  0.95981924  0.10673718  0.25416573  1.0
  O  O1  1  0.22924637  0.33564884  1.00940856  1.0
  O  O2  1  0.69065595  0.33572451  0.49824695  1.0
  O  O3  1  0.24333095  0.92981686  0.51587522  1.0
  O  O4  1  0.67623444  0.92941727  0.99313257  1.0
","# generated using pymatgen
data_LiAlCr2O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.55708409
_cell_length_b   4.55164538
_cell_length_c   4.71098051
_cell_angle_alpha   89.97124219
_cell_angle_beta   89.93768305
_cell_angle_gamma   90.07224817
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiAlCr2O4
_chemical_formula_sum   'Li1 Al1 Cr2 O4'
_cell_volume   97.71609685
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.95978979  0.63047778  0.75415878  1.0
  Al  Al1  1  0.46004174  0.13071233  0.75409534  1.0
  Cr  Cr1  1  0.45945639  0.63051422  0.25440269  1.0
  Cr  Cr2  1  0.95967708  0.12998237  0.25435299  1.0
  O  O1  1  0.23631902  0.35353144  0.97680310  1.0
  O  O2  1  0.68369910  0.35370636  0.53134313  1.0
  O  O3  1  0.23626494  0.90765074  0.53167575  1.0
  O  O4  1  0.68321288  0.90788662  0.97665428  1.0
","# generated using pymatgen
data_NaAlCr2O4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.68557830
_cell_length_b   4.68432147
_cell_length_c   4.79559193
_cell_angle_alpha   89.97239506
_cell_angle_beta   89.93862680
_cell_angle_gamma   90.06751811
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaAlCr2O4
_chemical_formula_sum   'Na1 Al1 Cr2 O4'
_cell_volume   105.25712672
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.95965085  0.63025722  0.75462597  1.0
  Al  Al1  1  0.45987470  0.13064870  0.75408719  1.0
  Cr  Cr1  1  0.45953770  0.63062348  0.25425499  1.0
  Cr  Cr2  1  0.95985188  0.13007324  0.25418477  1.0
  O  O1  1  0.25109521  0.33856671  0.99018680  1.0
  O  O2  1  0.66895292  0.33873357  0.51780938  1.0
  O  O3  1  0.25080025  0.92268101  0.51828045  1.0
  O  O4  1  0.66869741  0.92287795  0.99005652  1.0
"
CrNi7O8,gen_101,,,,,,,,,,,,
LiCr2O3,gen_1010,12,-78.51362198439132,-85.60892632458672,-83.02231764752457,-7.851362198439132,-7.13407719371556,-6.9185264706270475,-1.3955478299023012,-1.7649521684333735,"# generated using pymatgen
data_Cr2O3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.96995044
_cell_length_b   4.96714191
_cell_length_c   5.25771632
_cell_angle_alpha   61.82686379
_cell_angle_beta   82.20537990
_cell_angle_gamma   73.28679475
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr2O3
_chemical_formula_sum   'Cr4 O6'
_cell_volume   109.58354634
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr1  1  0.13417041  0.24501375  0.87058973  1.0
  Cr  Cr2  1  0.13410555  0.93500100  0.49053069  1.0
  Cr  Cr3  1  0.63415819  0.74513840  0.87033522  1.0
  Cr  Cr4  1  0.63411353  0.43486742  0.49079424  1.0
  O  O1  1  0.38410375  0.53891816  0.78281946  1.0
  O  O2  1  0.88417943  0.64110494  0.57831278  1.0
  O  O3  1  0.88422060  0.33998511  0.18056300  1.0
  O  O4  1  0.88419253  0.03885764  0.78283418  1.0
  O  O5  1  0.38408574  0.14117841  0.57829302  1.0
  O  O6  1  0.38405590  0.84003194  0.18057024  1.0
","# generated using pymatgen
data_LiCr2O3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.47562191
_cell_length_b   5.35287960
_cell_length_c   5.18661763
_cell_angle_alpha   58.92494028
_cell_angle_beta   78.20856790
_cell_angle_gamma   66.49131653
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCr2O3
_chemical_formula_sum   'Li2 Cr4 O6'
_cell_volume   119.39790799
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.63353871  0.09005375  0.18162030  1.0
  Li  Li2  1  0.13323062  0.59021866  0.18015232  1.0
  Cr  Cr1  1  0.13415864  0.25781216  0.84509708  1.0
  Cr  Cr2  1  0.13414035  0.92210986  0.51596901  1.0
  Cr  Cr3  1  0.63398533  0.75446356  0.85195416  1.0
  Cr  Cr4  1  0.63393635  0.42549763  0.50950501  1.0
  O  O1  1  0.36004164  0.49537731  0.82688319  1.0
  O  O2  1  0.90802382  0.68475500  0.53447917  1.0
  O  O3  1  0.89308450  0.33467683  0.18047526  1.0
  O  O4  1  0.90868295  0.03781916  0.82666039  1.0
  O  O5  1  0.35962551  0.14181804  0.53462670  1.0
  O  O6  1  0.37514261  0.84541166  0.18062534  1.0
","# generated using pymatgen
data_NaCr2O3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.66120305
_cell_length_b   5.49535563
_cell_length_c   5.39145867
_cell_angle_alpha   59.36439293
_cell_angle_beta   77.75317520
_cell_angle_gamma   65.39573992
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCr2O3
_chemical_formula_sum   'Na2 Cr4 O6'
_cell_volume   131.21575471
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.63398849  0.09003306  0.18045948  1.0
  Na  Na1  1  0.13402472  0.59005181  0.18063665  1.0
  Cr  Cr1  1  0.13396225  0.25874707  0.84328006  1.0
  Cr  Cr2  1  0.13392223  0.92127909  0.51813824  1.0
  Cr  Cr3  1  0.63385084  0.75001272  0.86069725  1.0
  Cr  Cr4  1  0.63400589  0.43001800  0.50061470  1.0
  O  O1  1  0.35817900  0.50008374  0.79808639  1.0
  O  O2  1  0.90958104  0.67992332  0.56336496  1.0
  O  O3  1  0.89504537  0.33499653  0.18063651  1.0
  O  O4  1  0.90978330  0.06245726  0.79814607  1.0
  O  O5  1  0.35831671  0.11734513  0.56335823  1.0
  O  O6  1  0.37293121  0.84506587  0.18062939  1.0
"
FeNiO2,gen_1011,,,,,,,,,,,,
CrCoO3,gen_1012,,,,,,,,,,,,
CrNiO2,gen_1013,,,,,,,,,,,,
CrNiO2,gen_1014,,,,,,,,,,,,
CrNi2O3,gen_1015,,,,,,,,,,,,
LiLaCr2O6,gen_1016,10,-67.66430653611427,-73.06593173725597,-71.22492079472099,-7.518256281790475,-7.306593173725597,-7.1224920794720985,0.45842520114169805,-0.45868574139328055,"# generated using pymatgen
data_LaCr2O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.98968376
_cell_length_b   5.17677038
_cell_length_c   5.42771123
_cell_angle_alpha   77.42801548
_cell_angle_beta   85.03460520
_cell_angle_gamma   60.21162373
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaCr2O6
_chemical_formula_sum   'La1 Cr2 O6'
_cell_volume   118.71911200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La1  1  0.33233408  0.60356351  0.19758546  1.0
  Cr  Cr1  1  0.68069328  0.03771514  0.74424263  1.0
  Cr  Cr2  1  -0.00117854  0.40182701  0.72980853  1.0
  O  O1  1  0.73573836  0.66924986  0.94683638  1.0
  O  O2  1  0.95056469  0.06449157  0.94741846  1.0
  O  O3  1  0.97245053  0.75726118  0.53976609  1.0
  O  O4  1  0.34200847  0.18381390  0.52725655  1.0
  O  O5  1  0.32961310  0.27926778  0.94595255  1.0
  O  O6  1  0.72488822  0.39421766  0.54513277  1.0
","# generated using pymatgen
data_LiLaCr2O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.01414110
_cell_length_b   5.17259414
_cell_length_c   5.75241408
_cell_angle_alpha   75.05546813
_cell_angle_beta   82.36194530
_cell_angle_gamma   59.16757780
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiLaCr2O6
_chemical_formula_sum   'Li1 La1 Cr2 O6'
_cell_volume   123.77628156
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.34273785  0.77121487  0.68126372  1.0
  La  La1  1  0.34052406  0.55940076  0.22105156  1.0
  Cr  Cr1  1  0.69041910  0.05345935  0.74059730  1.0
  Cr  Cr2  1  -0.00632457  0.40208782  0.74174807  1.0
  O  O1  1  0.69624599  0.66575588  0.92882529  1.0
  O  O2  1  0.98219749  0.02291118  0.93124916  1.0
  O  O3  1  0.98029143  0.78895590  0.54484260  1.0
  O  O4  1  0.34090556  0.15887618  0.54685105  1.0
  O  O5  1  0.34086547  0.31662314  0.92652265  1.0
  O  O6  1  0.70393797  0.42622520  0.54391401  1.0
","# generated using pymatgen
data_NaLaCr2O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.14095559
_cell_length_b   5.29582831
_cell_length_c   5.79528146
_cell_angle_alpha   74.78345735
_cell_angle_beta   82.17076405
_cell_angle_gamma   59.06906854
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLaCr2O6
_chemical_formula_sum   'Na1 La1 Cr2 O6'
_cell_volume   130.59667530
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.34137493  0.77536106  0.66580862  1.0
  La  La1  1  0.34136807  0.55185760  0.21170997  1.0
  Cr  Cr1  1  0.69385836  0.05162660  0.74474419  1.0
  Cr  Cr2  1  -0.01045105  0.40353377  0.74498801  1.0
  O  O1  1  0.70651610  0.66059241  0.93794104  1.0
  O  O2  1  0.97445322  0.02611709  0.93797896  1.0
  O  O3  1  0.94537281  0.79028324  0.54364677  1.0
  O  O4  1  0.34126830  0.19554096  0.54707014  1.0
  O  O5  1  0.34119744  0.31640503  0.92895453  1.0
  O  O6  1  0.73684215  0.39419252  0.54402318  1.0
"
La2CrNiO6,gen_1017,,,,,,,,,,,,
LiCo3Cu(NiO2)5,gen_1018,20,-98.80629839525785,-104.16512269307924,-102.61373071950788,-5.200331494487256,-5.208256134653962,-5.130686535975395,0.41562429782138555,-0.21186767574997,"# generated using pymatgen
data_Co3Cu(NiO2)5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15052123
_cell_length_b   5.94485430
_cell_length_c   6.64856012
_cell_angle_alpha   102.99908884
_cell_angle_beta   97.47322174
_cell_angle_gamma   106.84196309
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Co3Cu(NiO2)5
_chemical_formula_sum   'Co3 Cu1 Ni5 O10'
_cell_volume   185.64129156
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co1  1  0.10467025  0.50995342  0.70622270  1.0
  Co  Co2  1  0.10492135  0.99707012  0.70575795  1.0
  Co  Co3  1  0.91231724  0.60380147  0.29378129  1.0
  Cu  Cu1  1  0.70826273  0.70797410  0.90330812  1.0
  Ni  Ni1  1  0.90387252  0.09661003  0.28929318  1.0
  Ni  Ni2  1  0.50512009  0.80196992  0.48670446  1.0
  Ni  Ni3  1  0.30423508  0.40217561  0.09370469  1.0
  Ni  Ni4  1  0.49881710  0.29126456  0.48505610  1.0
  Ni  Ni5  1  0.69122639  0.19479764  0.89704193  1.0
  O  O1  1  -0.01284554  0.05376639  0.98616793  1.0
  O  O2  1  0.63223065  0.28671996  0.20658350  1.0
  O  O3  1  0.80176466  0.15353562  0.59106308  1.0
  O  O4  1  0.63705382  0.73785388  0.20599272  1.0
  O  O5  1  0.19479159  0.45393795  0.38468369  1.0
  O  O6  1  0.40454891  0.35667051  0.79451807  1.0
  O  O7  1  0.80398000  0.64210232  0.57731911  1.0
  O  O8  1  0.41538328  0.84073840  0.77816272  1.0
  O  O9  1  -0.01743767  0.53588112  1.00093581  1.0
  O  O10  1  0.18882748  0.94429676  0.41438089  1.0
","# generated using pymatgen
data_LiCo3Cu(NiO2)5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.18226329
_cell_length_b   5.98128682
_cell_length_c   6.68539667
_cell_angle_alpha   102.98007360
_cell_angle_beta   97.41471579
_cell_angle_gamma   106.85448154
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCo3Cu(NiO2)5
_chemical_formula_sum   'Li1 Co3 Cu1 Ni5 O10'
_cell_volume   189.02022047
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.30592804  0.90151052  0.09431178  1.0
  Co  Co1  1  0.10548400  0.50366937  0.69816100  1.0
  Co  Co2  1  0.10495499  1.00010552  0.69770708  1.0
  Co  Co3  1  0.90731459  0.60267734  0.29230596  1.0
  Cu  Cu1  1  0.70539050  0.70400207  0.89823573  1.0
  Ni  Ni1  1  0.90199623  0.09848427  0.29159771  1.0
  Ni  Ni2  1  0.50150450  0.80158074  0.49108438  1.0
  Ni  Ni3  1  0.30589317  0.39989684  0.09556117  1.0
  Ni  Ni4  1  0.50217379  0.29531662  0.48951297  1.0
  Ni  Ni5  1  0.70276148  0.19904008  0.89711098  1.0
  O  O1  1  -0.00145080  0.05141759  0.99122306  1.0
  O  O2  1  0.61002076  0.25867392  0.19805131  1.0
  O  O3  1  0.80242173  0.14885519  0.59167441  1.0
  O  O4  1  0.60827855  0.74737068  0.19274974  1.0
  O  O5  1  0.20744933  0.44880828  0.39310415  1.0
  O  O6  1  0.40931255  0.35456986  0.79738510  1.0
  O  O7  1  0.79904881  0.65033851  0.59857619  1.0
  O  O8  1  0.41043699  0.84814975  0.78867137  1.0
  O  O9  1  -0.00235245  0.54452267  0.99142393  1.0
  O  O10  1  0.20069646  0.95295845  0.40518515  1.0
","# generated using pymatgen
data_NaCo3Cu(NiO2)5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.22301613
_cell_length_b   6.03203652
_cell_length_c   6.73783681
_cell_angle_alpha   102.97215695
_cell_angle_beta   97.37608389
_cell_angle_gamma   106.85490258
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCo3Cu(NiO2)5
_chemical_formula_sum   'Na1 Co3 Cu1 Ni5 O10'
_cell_volume   193.66790910
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.30423030  0.90075523  0.09590708  1.0
  Co  Co1  1  0.10410659  0.50144456  0.69525377  1.0
  Co  Co2  1  0.10214470  1.00075681  0.69903285  1.0
  Co  Co3  1  0.91092078  0.60245739  0.29533515  1.0
  Cu  Cu1  1  0.70484714  0.70156730  0.89721634  1.0
  Ni  Ni1  1  0.90314101  0.10076885  0.29199851  1.0
  Ni  Ni2  1  0.50623376  0.80161746  0.49095218  1.0
  Ni  Ni3  1  0.30577089  0.40107529  0.09499723  1.0
  Ni  Ni4  1  0.50312732  0.29811379  0.49246507  1.0
  Ni  Ni5  1  0.69762517  0.19818000  0.89415755  1.0
  O  O1  1  -0.01464414  0.05543353  0.98709720  1.0
  O  O2  1  0.61901471  0.27107595  0.20339180  1.0
  O  O3  1  0.80006667  0.14909065  0.58778450  1.0
  O  O4  1  0.62411072  0.74381414  0.19681448  1.0
  O  O5  1  0.21030760  0.44936390  0.39026953  1.0
  O  O6  1  0.40520157  0.35514589  0.79850079  1.0
  O  O7  1  0.80127626  0.65001801  0.60250560  1.0
  O  O8  1  0.41178729  0.84391529  0.77752954  1.0
  O  O9  1  -0.01172550  0.53047410  0.98559770  1.0
  O  O10  1  0.19972037  0.95688012  0.41682628  1.0
"
